ID,Name,Date,Time,Latitude,Longitude,Maximum Wind,Status,Estimated Central Pressure,Pressure Drop
O5,OGNI,20061029,300,14.5N,80.5E,25,D,1002,4
O5,OGNI,20061029,600,14.5N,80.5E,25,D,1002,4
O5,OGNI,20061029,900,15.0N,80.5E,30,DD,1000,5
O5,OGNI,20061029,1200,15.0N,80.5E,35,CS,998,6
O5,OGNI,20061029,1500,15.0N,80.5E,35,CS,998,6
O5,OGNI,20061029,1800,15.5N,80.5E,35,CS,998,6
O5,OGNI,20061029,2100,15.5N,80.5E,35,CS,998,6
O5,OGNI,20061030,0,15.5N,80.5E,35,CS,998,6
O5,OGNI,20061030,300,15.6N,80.3E,35,CS,1000,6
O5,OGNI,20061030,600,15.7N,80.3E,30,DD,1002,5
O5,OGNI,20061030,900,15.8N,80.3E,25,D,1004,4
